,Avaliações
287,"Este é um enorme pousada com um monte de surpresas por detrás de cada porta (capelas, pátio, toda estrutura) - os quartos são espaçosos e bem equipados com AC  , parece que soem as peças foram renovados recentemente (portas, paredes, TV de ecrã plano) mas eles à esquerda as casas em seus 90s estilo. Também a chave sistema' não é actualizado e você não pode bloquear a porta do quarto no interior como você precisa de chave para activar luz (big menos caras!) - não há Wifi nos quartos (hey 2014 !!)  Piscina estava sujo mesmo, teria sido quente o suficiente nestes dias para um mergulho, menor piscina estava sem água e muito sujo. Os Outros faciltiies externos Observava muito nice e bem cuidados (palms, jardim etc. ).  O Pequeno-almoço foi como em todas as outras Pousadas muito bom,
"
288,"Tivemos um 3 dia maravilhoso estadia aqui. A Pousada é muito sossegado. A equipe não poderia ter sido mais útil e a localização é ideal para visitar o Alantejo. A minha única preocupação é que não existem trilhos suficiente ou rampas para pessoas com problemas de mobilidade - eu estava sofrendo com um joelho rígido e encontrei os passos e paralelepípedos de ser bastante complicado mas não poderia diminuir a nossa excelente experiência na Pousada. Vamos voltar novamente.
"
289,"Desde anos agora, voltar para Beja e a sua Pousada, que sempre é uma viagem cheia de prazer. O edifício histórico maravilhoso, belos quartos, um belo jardim e equipe prestativa e simpática, todos contribuem para o seu bem-estar. Nós with voltar no próximo ano!
"
290,"Eu queria encontrar um lugar para estadia de 70 aniversário do meu marido e depois de olhar para lugares diferentes no TripAdvisor e decidido sobre esta Pousada. Telefonei a perguntar se eu poderia organizar um bolo de aniversário para meu marido mas a jovem senhora na recepção foi incapaz de organizar tudo como seu superior foi em uma reunião e como eu não consegui telefone como o meu marido foi de cerca, desisti da ideia, mas na noite da nossa chegada um bolo com uma vela e uma pequena garrafa de vinho do porto foi entregue para o nosso quarto! Excelente serviço. A Pousada é linda, tranqüila e bem equipados. O serviço, especialmente na recepção e na Sala de jantar é fantástico e todos os funcionários são simpáticos e prestativos. Irá visitar novamente. Há também um Bar de
"
291,"Queríamos ficar em uma localização central e certamente me chamou muita sorte aqui! A pousada parecia bastante vulgar do exterior, mas o interior foi uau! Assim, enganando. A equipe da recepção foram muito acolhedores, mostrando-nos ao nosso quarto e depois para o parque de estacionamento privado. O quarto era lindo, mais como uma suite. A mesa e cadeiras foram bem colocados no quarto e a cama era enorme, mais tarde eu achei que tinha duas camas individuais juntas. A desmaiar sofá foi uma boa ideia e foi idealmente situado para desfrutar das vistas para a piscina e jardim. Voltar para a cama, os chocolates na dobra do edredão foi um belo toque. A roupa de cama era lindo e macio, as fronhas foram especialmente. O banheiro era grande e a pia de mármore foi brilhante e tinha um
"
292,"Esta foi a nossa segunda visita a esta pousada. Desta vez ficamos por 5 noites a fim de explorar Beja cuidadosamente. Já visitamos a maioria das pousadas, pelo menos uma vez. Imagino que é difícil para o pessoal para manter uma energia no inverno, quando existem poucas pessoas mas na nossa chegada nos foi dado um quarto que cheirava distintamente dos esgotos. O porteiro que mostrou-nos o nosso quarto foi imediatamente para abrir a janela. Parece-me que a equipe sabia que não era um problema. Pedimos e foi dado um quarto diferente. O café da manhã poderia ter sido melhor - às vezes o bacon foi queimado ou frio - da mesma forma os ovos embora em algumas ocasiões os garçons café-da-manhã feito por encomenda. Nos foi dado um questionário a votação para o melhor membro da equipe. Nós
"
293,"Ficamos na Pousada São Francisco para três noites em Julho. É realmente um belo lugar na encantadora capital do Alentejo. Para nós, provou ser a base perfeita para explorar o interior partes do Alentejo e as outras cidades menores para a área como Serpa, Mértola, MOURAO, Monsaraz, etc., que fazem bons destinos para um par de horas de visita.  A Pousada é um mosteiro convertido lindamente com as células dos monges cerca que os quartos, piscina e jardim e estacionamento privado da área com nas paredes do hotel. O hotel está localizado à direita na extremidade do centro histórico da cidade, por isso, é muito conveniente para explorar a cidade. Check-in foi muito simpático e já durante o check-in, recebemos o nosso primeiro informações sobre a cidade e a história da pousada.  Os
"
294,"Hotel é muito bonito. Uma arquitetura surpreendente. Temos recebido uma actualização com a nossa 2 pacote de dia e um jantar no restaurante. Os funcionários do hotel foram muito útil especialmente os garçons do restaurante. Eles não poderia fazer o suficiente para nós.A comida foi excelente, O quarto de hotel era espaçoso, muito bem planejado e a cama foi o mais confortável que eu já dormi (que teria gostado de levar para casa comigo).  A experiência toda foi fabuloso e com certeza gostaria de voltar novamente. A cidade infelizmente deixa muito a ser deisired, já que parecia abandonado. Se você pretende ficar longe por alguns dias e apenas relaxar no hotel, dar-lhe uma chance. Nós aventuraram-se e visitou a cidade de Serpa que achamos muito mais interessante.
"
295,"Nós ficamos aqui na semana passada para uma estadia de 2 noites para o meu aniversário de maridos. Nós ficamos muito impressionados com este belo pousada; como foi a nossa experiência de 5ª pousda é que estávamos esperando um elevado padrão de acomodações e serviços e nós certamente não ficará desapontado. A equipe foi excepcional, em cerca de 6h. salver lá foi uma pancada na nossa porta e uma garrafa de champanhe e uma prata de biscoitos doces. O que um lindo pensamento, mas mais por vir, após o nosso prato principal um pouco aniversário bolo com velas!!. A pousada é bem normal até os quartos impecáveis e confortáveis, a comida excelente e o serviço simpático e prestativo. Não Há um enorme ammount para fazer em Beja e 2 noites são muitas. Uma vez que você esteve todo o castelo
"
296,"Beja deixa muito a desejar, como um ponto de turismo: o centro da cidade é tenha um aspecto desalinhado, muita necessidade de uma limpeza, com muitas fachadas de residências abandonadas e degradadas. O que deveria ser a atração principal, a 6th century Reino Visigodo igreja, fica esquecido e embarcado. Assim, a pousada tem resgatado um mosteiro inspiradores de um destino semelhante. Chegamos em tempo quente para a piscina descoberta foi uma atração bem-vindo. Algumas das áreas públicas no interior foram subutilizadas (o bar estava sem vigilância durante toda a nossa estadia, por exemplo), mas foi divertido para caminhar sobre os corredores e os patamares de museu. Em geral, um agradável refúgio em uma cidade um pouco melancólico.
"
297,"O momento chegar, você está suprprised no tamanho, decoração, simpatia dos funcionários (informações precisas e belos sorrisos), os enormes corredores, o celing elevado. tudo é bem impressionante!  Os quartos não são grandes porque eles estavam monge células, mas eles são tão confortáveis e decorados com bom gosto. as folhas são suaves ao toque. você dorme no céu por causa de absoluto silêncio. à noite eles saem pouco chocolates na sua cama. eu já vi este tipo de serviço mais caros hotéis.  Há uma pequena capela no interior que é mais bonito e melhor do que outros, tivemos que pagar para visitar.  A localização é perfeita. é perto de tudo. Beja é uma cidade muito charmosa.  Eu tinha certailnly voltar!
"
298,"Ficamos uma noite em Beja na semana passada e, como esperado, a Pousada San Francisco foi excelente. Ficamos em uma Pousada antes de o tipo de sabia o que esperar, mas ainda estávamos muito impressionado. Os quartos e instalações foram excelentes. Eu recomendo sem hesitar.  Beja é uma criança recupera pequena cidade. Eu concordo com outros comentários que não há muita escolha ou restaurantes. Fomos ao Restaurante Alentajano, que foi boa comida tradicional e não muito caro. Um pouco áspera das extremidades em comparação com a Pousada, mas o mais autêntico e a equipe foram extremamente hospitaleiros.  Nós dirigimos de Lagos de Beja, que levou cerca de 2,5 horas, mas uma agradável viagem com uma paragem em Silves.
"
299,"Belo edifício histórico com grandes salões impressionantes, recepção, sala de jantar, bem como pequenos salões para relaxar com os amigos. Os quartos eram confortáveis e bem equipados e a equipe foi excelente, assim como de fato foi o buffet de pequeno-almoço. Beja não é particularmente atraente, agrícola cidade, mas o centro antigo, castelo, catedral e museus são bem vale uma visita do dia. Esta foi a nossa segunda estadia em que é uma parada conveniente para e do aeroporto de Faro que é 1,5 -2 horas carro dependendo da rota.
"
300,"A cidade de Beja é um pouco fora do caminho, por isso não conveniente para chegar a outros lugares. A cidade não tem muito a oferecer, em minha opinião, não encontramos muitas e boas opções de restaurante. A Pousada é o de nice, muitos espaços vazios. Muito limpos e a equipe foi muito confortáveis. Não aproveitar o jantar que tivemos na sala de jantar. O Pequeno-almoço foi a tarifa padrão europeu, que foi bom.. Um estabelecimento não mau medíocre em valor.
"
301,"Você pode pensar que todos os quartos são os mesmos, mas só há uma suite na Pousada de Beja, e vale a pena o pequeno suplemento.  A partir do momento em que você abrir a porta para o quarto, você percebe que isso é algo especial - um longo corredor antes de chegar para o amplo quarto de canto com vista para o parque, o salão com cama extra para o nosso filho, o enorme banheiro - foi um cenário perfeito para a nossa última noite em Portugal.  No entanto, quando chegamos, nós não tiver certeza sobre o local - pousadas são maioria dos fora-de-cidade, mas este foi bem no centro da cidade. Mas foi tranquilo (chamada Scops coruja mesmo conta à noite).  O edifício é impressionante, as enormes salões e um - menu de sala de jantar muito a imposição não é tão extensa como algumas
"
302,"Este soberbo hotel foi criado a partir de uma única vez Fransican Convento. O espaçoso opulência do imóvel, acrescida os confortos modernos de criado a partir de quartos um tempo as células, parece contrária à Fransiscan votos de pobreza. Nós apreciamos muito as duas noites que ficamos aqui: os funcionários foram muito e nós gostamos attententive a gastronomia local servido para o jantar. A nossa única crítica foi a de que o nosso navegador não poderia encontrar o hotel e que as indicações para a estrada clara Pousada parecia desaparecer. Este é um pequeno e assume cidade cerca de um dia para visitar o seu castelo, a catedral, central igrejas, e alguns ex-igrejas feitas em pequenos museus cada um com foco em diferentes aspectos, por exemplo, período visigodo e do Forum Romano
"
303,"Este é um adorável hotel em um muito sonolenta vila com não há muito para fazer. Mas se é o que você está procurando, com certeza vale uma visita. Ele costumava ser um convento por isso é bastante impressionante. Os quartos têm muito de personagem e a única coisas que faltam são café e chá, e a Internet em Todos os quartos. O café-da-manhã é muito agradável e fresco. Um pouco caro considerando o facto de que Beja é uma cidade com pouco a fazer ou ver mas ainda um grande hotel.
"
304,"Ficamos na pousada sobre um ""Golden clássicos intemporais"", taxa, o que fez o nosso quarto superior bastante acessível. Ele era grande e muito bem equipados, embora a área de estar foi um pouco frio e não tem luz suficiente para a leitura. UM adorável enorme banheiro. Confortável, camas enormes. O prédio é lindo, como acontece com muitos portugueses pousadas, mas deve ser um pesadelo para a aquecer. O nosso quarto era aconchegante, mas os espaços públicos foram bastante frio. O café-da-manhã foi um grande buffet distribuídos e no segundo dia (segunda) praticamente não houve qualquer os hóspedes, para que o alimento cozido estava sendo feito por encomenda, que era, sem dúvida uma melhoria relativamente à presunto e ovos mexidos em oferta na primeira manhã. WiFi disponível no bar
"
305,"Ficamos aqui por dia dos Namorados noite em um pacote. O check-in foi suave e amigável, o quarto era espaçoso e muito limpo. A cama tinha sido decorado com pétalas de rosa, vinho espumante e morangos tinha sido desde que foi um ótimo toque. O banheiro era muito bem fornecido com artigos de toalete e água quente. Há um mini-bar e um cofre no quarto. Embora o edifício foi bastante frio o quarto foi devidamente aquecida e fornecido com persianas para se manterem fora da luz/ruído da rua. Eu esperava um monte de barulho da rua em que houve obras rodoviárias (não iniciar mais uma vez até 07h) e uma Delegacia de Polícia em frente do caminho. No entanto, não foi nenhum, e nós apreciamos uma boa noite de sono. Wi-Fi é fornecido nos quartos em um exorbitante 18 euros por dia, que é uma
"
306,"Ficamos por alguns dias no início de janeiro de 2013, esta pousada. Nós temos ficado a poucos momentos em Pousadas antes, e desfrutar da combinação de tranqüilidade, a história que se passa com tais lugares, qualidade de serviços e a hospitalidade do pessoal . Pousada de Beja não foi excepção! Como você pode esperar no que o tempo do ano que fomos um dos poucos hóspedes e não todo serviços eram ainda ""ligado"" no como, por exemplo, o pequeno-almoço buffet, mas a equipe mais que compensada por isso com os seus serviços e a sua criatividade! Disponibilidade limitada de acesso sem fio à Internet tem sido constantes das pelos hóspedes antes e ainda é uma área de necessidade de atenção pela gerência. Tal como se pode ser o aquecimento, que trabalhou muito bem, na o quarto, mas o
"
307,"Eu fiquei aqui em ago de 2012. É um ótimo lugar para ficar e explorar a cidade velha a pé. É uma antiga e bonito edifício. Os quartos são lindos. O café-da-manhã foi maravilhoso. Comemos no restaurante da Pousada, à noite e tivemos um jantar muito agradável. I've anexo algumas fotos da sala e os jardins. Internet sem fios está disponível em área específica áreas de lounge, a Pousada. É um lugar único para ficar.
"
308,"Tivemos uma estadia maravilhosa na Pousada de Beja recentemente. Antes da viagem, nós nos sentimos bastante entusiasmados com se hospedar em tal um edifício histórico - a 13th C. convento! E, uma vez que chegamos lá nós não ficamos desapontados. O edifício é magnífico e que convida os clientes (ou shouldi dizer que o visitante) para a caminhada em torno e mergulhar na história. Gostaria de dizer que você realmente esquecer que você está em um hotel (que é sempre uma boa coisa quando se viaja) e a sensação mais como explorar um interessante lugar cheio de manchas e agradáveis obras de arte. Nós até mesmo subiu a torre do sino de desfrutar da cidade velha e planalto vistas. E lembra-se que você está realmente em um hotel e os quartos, serviço ao cliente e o café-da-manhã foram
"
309,"Foi maravilhoso ficar neste lindamente convertido e o histórico convento Franciscano século XIII. Os funcionários foram todos muito simpáticos e prestativos. O nosso quarto era muito espaçoso, confortável,e silencioso e com vista para os jardins e piscina. O café-da-manhã e jantar, foram excelentes, e a localização é à direita no centro de Beja com uma abundância de estacionamento seguro.
"
310,"Nós ficamos em um quarto superior, um quarto agradável no final de um corredor. Em um quarto superior uma espera duas poltronas, mas houve apenas um. O prédio é lindo. Uma parte dos doces/café rolos/pãezinhos no buffet de café-da-manhã não era fresca A equipe é simpática, a recepcionista Luisa ela fez o melhor e foi muito útil.
"
311,"Beja foi de longe o mais difícil town, tivemos de navegar e que se perdeu várias vezes encontrar esta pousada, mas valeu a pena! Muito belo edifício e jardim, excelente café-da-manhã, refúgio pacífico e tranquilo.
"
312,"Excelente serviço a partir do momento em que chegamos. Quartos encantadores, primeira classe comida. Estávamos espantado com Tão tranquila para encontrar o hotel estava cheio. A cidade e a área também é pacífica, experimente a comida e vinhos locais. Vamos voltar.
"
313,"Foi uma experiência deliciosa se hospedar em este antigo convento franciscano. Apenas a vaguear como um magnífico edifício foi um verdadeiro prazer. Os funcionários foram todos Hotel staff - Extremely friendly. O nosso quarto era muito espaçoso, confortável, silencioso e com vista para os jardins e piscina. O banheiro era muito grande e bem equipados. O café-da-manhã foi excelente e, como o tempo estava quente, fomos capazes de se sentar fora. A piscina era bom para todas as idades, com muita sombra e houve um parque infantil. O parque de estacionamento era seguro com a entrada na parte lateral. Beja é uma pequena cidade e a Pousada está na extremidade da cidade velha que significa restaurantes e lojas são muito nas proximidades.
"
314,"O mosteiro experiência é bastante algo em si. O nosso O quarto era muito bom. Uma caminhada ao redor a Pousada é uma experiência muito calmo e relaxante.O café da manhã foi bom, o almoço também era bom, mas muito caros. A equipe foi gentil e prestativa. A piscina é boa, mas barulhento. Existem geradores a executar por perto, nas instalações do vizinho. A conexão à internet era muito ruim, com apenas 30 minutos grátis. A Pousada está bem localizado em Beja. Nós não como Beja que muito. A cidade foi não bem conservado (em comparação com Lisboa e Evora) e que havia pouco a ver (da torre é interessante).
"
315,"Nós ficamos aqui entre as delícias Queluz e Tavira; um edifício maravilhoso com uma verdadeira sensação de tranquilidade. Os funcionários que encontramos foram muito simpáticos e prestativos. O nosso quarto era confortável e tranquila, com vista para os jardins. Gostamos muito do café-da-manhã - muito boa escolha. Evitar o serviço de piscina como café era inferior e caro. Se conduzir, a entrada para a Pousada é através alguns portões a sua esquerda, olhar para a frente do edifício - não claramente sinalizadas!
"
316,"Foi uma delícia para estadia em a pousada Beja, cada coisa foi maravilhoso, a comida era excelente e o café-da-manhã foi bem apresentada, funcionários foram todos mais gentil e prestativa. a nossa suite era adorável e a pousada era limpo e bem conservado O único problema foi encontrar a pousada e direcção sinais estavam com falta de cidade! Visite a torre do sino do pousada, maravilhosa vista. Beja sua auto-encontramos insatisfatório mas que gostaria de VOLTAR à Pousada.
"
317,"Paramos para uma noite, o hotel em si é um antigo convento. Entrada espantosa e boas-vindas muito amigável da simpatia dos funcionários. Tivemos uma suíte dormir 4. O quarto era grande e arejado embora a única reclamação seria as camas são um pouco dura, não suponho que os monges queixa. Edifício é concluído com um elevado padrão com muitos quartos para explorar, a piscina era muito agradáveis de sombra, precisar de alguns mais espreguiçadeiras embora. Tivemos café-da-manhã e jantar e ambos foram a um padrão decente com um serviço muito simpático novamente. Ao longo de todos nós apreciamos totalmente a nossa estadia e gostaria de recomendar-lo. A cidade de Beja é pequena, mas o castelo é uma pena olhar climed os 197 degraus até o topo!
"
318,"Este foi um momento muito agradável em uma pousada histórica, a cidade não é muito, mas existem belos locais ao redor. Tivemos um quarto grande com uma ótima piscina para relaxar e é muito perto de Evora que é muito interessante. Também é cercado por vinícolas e fantástica paisagem rural. Também foi ótimo ser longe de Lisboa, que é demasiado cheio embora interessantes.
"
319,"Ficamos aqui por 2 noites como parte de um passeio de bicicleta. A planta física é impressionante, com mármore literately em todos os lugares. O nosso quarto era confortável e limpo. O café-da-manhã foi excelente, assim como a um jantar de grupo que tivemos. Perseguir alguém para servir-nos do bar era um pequeno inconveniente. A capela do hotel é a deve ver.
"
320,"Passamos uma noite neste excelente Pousada na rota para Estremoz e Vila Viçosa Pousadas.Ótimas promoções na semana. O restaurante precisa de alguma actualização. Café-da-manhã mais do que suficiente. Eu estive aqui duas vezes beore e será certamente regressar graças ao sfficiency e a simpatia de Ana Martins na recepção. A suite era muito grande mas ainda confortável. Lização graças Pousada de São Francisco de Beja.
"
321,"Mas não luxuoso. A converter antiga é um edifício magnífico mas poderia usar uma pequena sílico do solo são adorável, os quartos grandes, mas é necessário algum renovação. A equipe era agradável. o café da manhã era adequado, talvez tenha sido escolhido apenas sobre porque nós arroved apenas a minutos antes FW-lo fechado. Porque a cidade foi quase fechada dowfor umas férias nós comemos jantar no hotel. Foi excelente.
"
322,"Um antigo Mosteiro Franciscano com características originais, esta pousada acolhedora fornecidos, excellent location, um ambiente descontraído tranquila, conforto e boa comida. O hotel está a uma curta distância a pé de todos os locais de interesse na pequena cidade histórica. É fácil chegar de carro e o estacionamento para hóspedes é fornecida no prazo dos motivos que também têm uma grande piscina e espreguiçadeiras. Foi recentemente ( Abril de 2012) foi reaberto depois de ser remodelado com um elevado padrão. Os quartos eram silenciosos.
"
323,"Situado próximo do centro da cidade o antigo convento é uma delícia de estadia em. O quarto foi mais de adequado e muito tranqüila.Áreas de estar, bar, sala de jogos (com mesa de bilhar e área de jardim são encantadora. No entanto, I do concorda que o Place foi tem - nós Sáb no bar pelo menos 10 minutos e então para viagem e encontrar alguém para servir. Se você há Domingo e, em seguida, pegue a minha aconselhar e têm a domingo almoço buffet foi enormes.
"
324,"Não é pode esperar de um hotel de luxo e não o valor ao dinheiro. O edifício histórico e interessantes, mas os quartos não luxuosos. De fato, algumas das características em nosso banheiro, não fez trabalho. Ele foi desapontante especialmente como tínhamos se hospedaram em alguns fabuloso locais em Portugal antes, e muito mais barata.
"
325,"A Pousada em beja, como muitos, tem uma antigo prédio religioso, um realmente enorme mosteiro situado no coração da cidade. é um dos seus principais problemas. Para todos seu tamanho tem relativamente alguns quartos, portanto, há uma verdadeira sensação de batendo nas em hectares de espaço e Vazio.   Ele também significa que a Pousada tem muito de manutenção em suas mãos, apenas para manter tudo limpos e arrumados, e há real as placas de abandono nesta marque. Este é evidente especialmente no áreas externas (cloisters, piscina, jardim, paredes) onde uma equipe de trabalhador é urgente! Embora não falling, há um geralmente, dispiriting sensação que não suficiente atenção está sendo pago a este aspecto.   Entrada do Pousada é do main street, e imediatamente Diminuído por espaço de
"
326,"A primeira estadia em uma pousada e nós impressionado com os padrões. As salas são grande (o hotel foi convento e o freiras francesas obviamente viveu bem!) e, para um centro hotel, jardins e piscina são um bom tamanho. O buffet de café-da-manhã (como nós encontrados em abrigam adoráveis e encantadoras) foi ampla e muito boa. Há um jantar para 30 euros, incluindo vinho, que não quiserem comer à la carte e nós Pensado - se comparado a outros abrigam adoráveis e encantadoras - era muito bom preço. A equipe foram muito útil.  Não há um bom negócio para fazer em beja, mas é uma boa parada entre Faro, o alto Alentejo e outras áreas mais ao norte.
"
327,"O hotel se hospedado por uma noite em este sleepy little cidade no alentejo após 3 noites no Sheraton Algarve. Que contraste - e uma para o melhor se você como o Real Portugal. O edifício fica a apenas adorável com monumental áreas comuns (incluindo uma capela), estacionamento privativo e excelente localização na cidade velha. Nós pode caminhar facilmente para o castelo e lojas (não muito mais a ver em beja intself).  A piscina foi a única desapontamento como foi um quente à tarde, mas a água mas que tinha obvoiusly não foi feita. Muito espreguiçadeiras com toalhas no área agradável do jardim. O destaque da a estadia foi jantar no restaurante do hotel que serve especialidades locais e onde se tivessem um bom buffet de café-da-manhã ao dia. Uma boa rural-ish parada em um
"
328,"Duas das US hospedado aqui para uma noite em março 2008. Nós escolher a Pousada devido a um alta classificação em Michelin, 4 vermelho. Nós teve um nice, um antigo convento celular, que foi muito confortáveis. Recepção não foi muito útil, a apenas dada por US um mapa da região sem quaisquer Explicações. Se Sabia há não foi muito por meio de atrações de Beja, e o transformaram a ser correto. O hotel tinha almoço no melhor restaurante (fora do Pousada) em beja, o Dom dinis, que teve esportes na TV, e pigs ears como almoço mordicar. Não elegante mas OK. A pousada tem grande vidro em cloisters, uma enorme hall (igreja antiga?), e uma piscina com um grande área para banho de sol. Procurasse imponente. O Hotel Acessou bar do hotel antes ceia para um drinque, não foi ali, portanto,
"
