0,1,2,3,4,5
4192,"Atendimento de primeira, atenciosos com todos os clientes e comida deliciosa, adoro! Sem duvida um sitio muito especial.",66,positive,novembro,2019
4193,"Comida optima, gerencia e empregados simpaticos e atenciosos! As carnes grelhadas sao de facto uma especialidade!!!",66,positive,novembro,2019
4194,"Solicitamos grelhada mista que e a especialidade da casa estava divinal o porco muito tenrinho e foi muito bem Servida os acompanhamentos podiam ser repostos sem custos adicionais que eram migas e batatas estavam soberbas valor justo para a qualidade apresentada e um espaco bastante O restaurante ja tem alguns anos, nao e moderno. Os empregados sao bastante simpaticos e prestaveis. Pedimos a presa iberica e nao sendo o prato mau, foi um desilusao pois esperavamos mais, ainda por cima depois da descricao do empregado. As migas eram boas, tal Come-se muuiiiito bem! Os pratos tipicos, a carne de porco preto, os enchidos da regiao, o presunto... ai o presunto! :) Quem visitar nao vai com certeza arrepender-se.",66,positive,novembro,2019
4195,"Restaurante tipico, comida muito boa, e uma sangria divinal. O preco um pouco acima do recomendado. fica ao pe do Castelo de Beja, um sitio muito bonito.",66,positive,novembro,2019
4196,"Estava sozinho por Beja e a fome apertou. O Google e o TripAdvisor foram meus conselheiros e nao falharam. Uma entrada simples e discreta nas imediacoes do castelo, nao cativam muito ao primeiro impacto. No entanto.... Um bom chourico para entrada a acompanhar uma sagres Fantastico restaurante em Beja Servico, comida e garrafeira espectacular! Ambiente acolhedor,  o Chef e dono Mario, recebe como se estivessemos em casa. Comemos carne novilho maturada, com migas de alho, migas de espargos e batata frita. (acompanhamentos base em qualquer pedido de carne) Local que Otima selecao de carnes de porco preto. Servico amigavel e bastante prestavel. Sem duvida um local a recomendar",66,positive,setembro,2019
4197,"Tivemos no Dom Dinis para jantar, chegamos no final da noite mais mesmo assim fomos muito bem recebidos e direto ao ponto, tive um exelente pedaco de picanha e uma sangria divina!!! Espero o quanto voltar a Beja!! Altamente recomendo!!! SERVICO nota 10 comida muito De visita a Beja, voltamos ao Restaurante D. Dinis. Com o restaurante cheio, uma sala com grupos e a outra com passantes, tivemos de esperar! Fomos muito bem recebidos pelo staff do restaurante que enquanto esperavamos, mostrou bastante cuidado questionando se queriamos beber alguma coisa Comida top Equipa simpatica e bem disposta Apesar de estar cheio, conseguimos um furinho. Servico rapido Adequado para familias. Sugiro fazer reserva antecipadamente.",66,positive,setembro,2019
4198,"Restaurante com simplicidade, que apresenta como entradas um prato com chourico e outro com queijo. A comida e baseada em grelhados, tanto de porco preto, como de vaca. Pedimos um prato com um nome engracado, que tem um misto de carnes de porco preto e Restaurante perfeitamente banal. Carnes grelhadas, sem grande sabedoria. Migas fracas e atendimento normal. De uma forma geral a oferta gastronomica de Beja deixa muito a desejar",66,negative,outubro,2019
4199,Visita de 1 dia a Beja. O Dom Dinis e uma referencia nos restaurantes em Beja e como uma das principais ofertas e o Porco Preto. Secretos e Plumas foi a opcao acompanhados de batatas fritas e a indispensavel acorda. Tudo muito bem preparado e Adoramos! Recomendamos aos bons amantes de comida tipica Alentejana! Nao houve nada que nao estivesse optimo. A simpatia desta equipa de trabalho tambem enche esta casa! Vamos voltar!,66,positive,outubro,2019
4200,"Restaurante acolhedor, no ensopado de borrego, faltou um pouco mais de tempero, de resto tudo bem servido, atendimento rapido e eficaz, a voltar!",66,positive,novembro,2019
4201,"Comida excepcional! Algum tempo de espera devido ao espaco mas grande rapidez de servico. Sem duvida, paragem obrigatoria.",66,positive,outubro,2019
4202,"Em visita a cidade, escolhi este excelente restaurante para almocar. Boas entradaa e uma grelhada de porco preto de otima qualidade. Bom ayendimento. Preco  bom",66,positive,outubro,2019
4203,"Viemos de Espanha e decidimos para em Beja para almocar. Pesquisei por um restaurante e este surgiu. Chegamos e tinhamos tempo de espera de 30 minutos. Eram 12:30h. Esperamos a meia hora, aproveitando para ver o Castelo de Beja. Fomos super bem recebidos com muita Fomos muito bem servidos. Os decretos de porco estavam muito bons, bem como a alcatra. Os acompanhamentos migas normais e de espargos muito boas. O vinho da casa que nos disseram que era da zona de Reguengos era muito bom. As sobremesas eram divinas.",66,positive,outubro,2019
4204,"Espaco agradavel, sem luxos mas adequado a zona onde se insere, junto ao castelo de Beja. Excelente qualidade das carnes grelhadas, recomendo a picanha alentejana. Preco dentro das expetativas (+-20).",66,positive,outubro,2019
4205,"Os grelhados sao fora de serie!!! O atendimento e excelente!!! E melhor ligar a reservar, porque esta sempre cheio!",66,positive,agosto,2019
4206,"Boa carne, a picanha bem a gosto dos brasileiros, porem nao espere pela farofa, nem pelo vinagrete. Os acompanhamentos sao bem estranhos para nos. Migas de aspargos e migas ao alho e oleo e a insubstituivel batata frita portuguesa. O atendimento simpatico do garcom Leandro, Tipica carne de churrasco bem no interior do Alentejo! Carnes bastante suculenta e com um sabor delicioso. Os petiscos tambem sao fantasticos bem a moda alentejana. Preco medio/alto",66,positive,setembro,2019
4207,Carnes grelhadas na brasa em doses muito generosas. Atendimento simpatico e eficiente. Bons doces regionais.,66,positive,setembro,2019
4208,"Fizemos uma refeicao neste restaurante no passado fim de semana que foi maravilhosa! Tivemos de aguardar um pouco por mesa mas a comida compensou a espera! O atendimento e muito prestavel e familiar, bom ambiente, sem duvida que sera um sitio a visitar numa proxima Espaco acolhedor. Funcionarios simpaticos e despachados.  Carne de excelente qualidade e migas espetaculares, tanto as de espargos como as de azeite e alho. Boas sobremesas. Vale a pena a espera para entrar. Precos justos.",66,positive,setembro,2019
4209,Excelente grelhados vale a pena visitar. Almoco com 4 amigos que ficou na memoria de todos muito bom ambiente,66,positive,setembro,2019
4210,"Local agradavel, com boa comida e um bom servico. Boa relacao preco qualidade. Boa localizacao. A voltar",66,positive,setembro,2019
4211,Comida muito bem confeccionada. Bem localizado e um servico simpatico. Recomendo as plumas e a espetada de Camaroes,66,positive,setembro,2019
4212,"Bom jantar, carne excelente, ambiente acolhedor, em relacao preco/qualidade, bom, pessoal simpatico e atencioso.",66,positive,setembro,2019
4213,"A caminho do Algarve e com o estomago a dar horas, resolvemos parar em Beja! O TripAdvisor aconselhou o restaurante Dom Dinis e nos seguimos o conselho! Servico acolhedor e atencioso! Comida top, top+, top+++...  pijaminha de grelhada mista - picanha e porco preto, Restaurante tipico e simpatico Comida excelente e um atendimento profissional e muito atencioso! Excellent English from the waiter! Quiet surprising for the area! Recomendo e para voltar certamente! Muito obrigado",66,positive,setembro,2019
4214,"Bom restaurante, optima comida e bom servico de restauracao. Bem localizado. Boa relacao preco / qualidade.",66,positive,setembro,2019
4215,"E um restaurante normal, staff e prestavel e simpatico ao jeito de Beja  A comida estava otima e saborosa. O espaco e pequeno e acolhedor nada a criticar. Se espera encontrar um restaurante fino esqueca. E um restaurante autentico.",66,positive,setembro,2019
4216,A minha avaliacao neste restaurante e simplesmente 5 estrelas pratos muito bem confessionados entradas   deixam muito a desejar atendimento excelente recomendo vivamente em visitar este estabelecimento,66,positive,setembro,2019
4217,"Comida muito saborosa e com qualidade, espaco pequeno mas acolhedor. O pessoal e proprietario sao muito atenciosos",66,positive,setembro,2019
4218,"Dos melhora restaurantes para degustar carne em Beja, grelhada na perfeicao, onde a arte e simpatia do proprietario sao inigualaveis",66,positive,setembro,2019
4219,Todos os pratos sao magnificamente bem confeccionados e o que dizer das magnificas sobremesas... Fantastico!!!,66,positive,setembro,2019
4220,Excelente restaurante com carnes de alta qualidade. Recomendo o pijaminha. Empregados simpaticos. A repetir.,66,positive,setembro,2019
4221,"Esta no #1 e muito bem merecido. Nada e por acaso! O staff e muito simpatico, principalmente o Leandro que me atendeu. Obrigado pelo jantar. E para voltar!",66,positive,agosto,2019
4222,"Comida muito boa, parabens ao staff mesmo a maneira. Adorei a visita . A voltar. Recomendo a todos.",66,positive,setembro,2019
4223,Comida divinal e simpatia extrema do staff. Uma casa a revisitar nas proximas idas a Beja! Obrigado pela simpatia,66,positive,setembro,2019
4224,"20 estrelas... Recomendo.... Preocupacao com os clientes, comida maravilhosa, valor ajustado, decoracao simples e agradavel  anbiente agradavel casual de muito bom gosto, confortavel e asseado .a simpatia dos funcionarios proporciona uma sensacao familiar . Para quem aprecia bons vinhos encontram-se nao so as marcas mais conhecidas como producoes de muita qualidade que escapam aos concursos de apreciacao. as sobremesas sao Apesar de ser pequeno e a primeira sala ficar junto do grelhador, este e um otimo restaurante para desfrutar da carne alentejana. Funcionarios muito simpaticos e sempre a brincadeira com os clientes. Recomendo as migas de alho e de espargos. Em dois dias foi esta O menu apresenta carne de porco preto grelhada, e carne de vitela grelhada ou frita. Alem disso ha mais meia duzia de pratos de peixe. Fomos la duas vezes e a carne de porco preto, embora muito tenra e saborosa, e por ser uma carne Restourante com staff simpatico. Relativamente a comida o que tive oportunidade provar era normalissima. O preco pelo acima descrito achei um pouco puxado.",66,positive,agosto,2019
4225,"Excelente recepcao e atendimento. Restaurante acolhedor, comida muito bem confeccionada e de bastante qualidade com precos acessiveis. Sem duvida que irei voltar.",66,positive,agosto,2019
4226,"O primeiro salao pode deixar algumas pessoas incomodadas pelo cheiro dos assados. O segundo nao tem este inconveniente. Em ambos, voce saira satisfeito com a comida. O bacalhau estava muito bom. A grelhada mista, excelente. Nao deixe de experimenta-la com o pure de maca. O Restaurante simples, com grelhados incriveis. Atendimento impecavel. Doses bem servidas e preco justo das doses. Entrada e vinhos puxados. Servico rapido. A voltar.",66,positive,agosto,2019
4227,"Depois de um passeio por Beja decidimos experimentar este restaurante! Excelente comida, de entradas o queijo e o paio muito bons. Escolhemos a grelhada mista de porco acompanhado de batatas e 2 tipos de migas ( as de espargo e as com alho) que estavam Quando se visita este restaurante desde do momento em que se entra ate que se sai, e muito proximo de uma visita a um familiar ou amigo proximo, a qualidade das carnes sao de nivel superior, a escolha do vinho da casa e ate as Recomendo... atendimento muito familiar... qualidade... aquele pure de maca upa upa... a repetir certamente",66,positive,setembro,2019
4228,"A nova gerencia do D. Dinis, teve a perspicacia e a inteligencia de mantendo o conceito e a essencia que deu nome a este restaurante da cidade de Beja, reinventar o espaco sem grandes detalhes decorativos, mas focando a atencao naquilo que era essencial, ou Otimo restaurante . O Mario e um excelente anfitriao , nos explicou tudo com respeito as carnes servidas . Ja a entrada com queijo e ovelha e chourico de porco sao imperdiveis . Peca o vinho da casa , e maravilhoso . Comemos uma carne Depois de um dia de trabalho aceitei todas as recomendacoes que me foram dadas pelo responsavel na escolha da comida. Nao desiludiu. Bastante qualidade. Foi sem duvida uma experiencia muito Boa. A repetir desta feita em familia.",66,positive,agosto,2019
4229,Comi no Dom Dinis em Beja um dos melhores bifes de lombo da minha vida. TOP!!!!!! Vale bem a visita.,66,positive,agosto,2019
4230,"Comida maravilhosa, bem servida, excelente confecao. O servico so nao dou 6estrelas porque a escala so vai ate 5, o Sr. Mario e muito atencioso, profissional e simpatico. Recomendo vivamente.",66,positive,agosto,2019
4231,Servico EXCELENTE da cozinha a mesa. Simpatia Carne de alta qualidade e feita por quem sabe. Recomendo!,66,positive,agosto,2019
4232,"Uma agradavel surpresa! Decidimos parar em Beja para almocar antes de regressar a mais uns valentes kms de viagem. Escolhemos o restaurante atraves do TripAdvisor e nao nos arrependemos! Chegamos e o restaurante estava cheio com pessoas a espera de mesa ca fora. Esperamos pouco Restaurante acolhedor, empregados muito simpaticos e comida maravilhosa! Bem servida e muito saborosa! A voltar de certeza!",66,positive,agosto,2019
4233,"Tivemos 40 minutos a espera de mesa. Contudo, no final da refeicao percebemos o porque. O sabor da comida e impressionante! Comemos grelhados de porco preto alentejano e migas (de azeite e de espargos), o vinho da casa e sensacional. Atendimento muito simpatico. Uma excelente Restaurante escolhido pela cotacao do TripAdvisor e nao desiludiu. O espaco e muito agradavel bem como os empregados muito simpaticos e bem dispostos. A comida muito bem confeccionada e apaladada. Seguramente um sitio a repetir.",66,positive,agosto,2019
4234,"Jantar de 2 pessoas, servico rapido e atencioso. Carne de excelente qualidade e ainda melhor trabalho na grelha. Restaurante que vale a pena ir para provar autentica carne de qualidade bem grelhada. Precos muito honestos para o que oferecem. A repetir.",66,positive,agosto,2019
4235,"Uma viagem de Catro Marim com destino a Lisboa com paragem em Beja. Depois de uma rapida pesquisa no Tripadviser, rapidamente percebemos que tinhamos que experimentar o Dom Dinis. Digo -vos...Divinal !!! Aconselho bastante. Entradas muito boas, bom vinho, grelhados mista de porco preto 5 Estavamos de ferias pela regiao e decidimos jantar em Beja. Uma pesquisa rapida e o TripAdvisor logo nos indicou o restaurante Dom Dinis! Decidimos experimentar e nao ficamos desapontados. Como 2 transmontanos que somos, gostamos de comida saborosa! E foi o que encontramos neste restaurante! Restaurante excelente,boa comida, bom ambiente, servico excelente Comemos lagartos de porco preto acompanhar migas de espargos Recomendo 5 estrela",66,positive,agosto,2019
4236,"Vinhamos em viagem de regresso do Algarve, decidimos parar em Beja porque a fome ja era alguma. Numa rapida pesquisa no tripadvisor e decidimos arriscar e foi o melhor que fizemos. Staff muito atencioso, comida deliciosa e doses muito bem servidas! Adoramos as migas de O servico e do tipo familiar. Ha quem nao goste, eu aprecio. O vinho da casa e decente, todos os pratos a base de porco tem uma qualidade muito acima do que estamos habituados em e a volta de Lisboa. Os precos face a qualidade Servico 5 estrelas, muito atenciosos. Comida excelente, as migas de espargos sao deliciosas, a carne de porco muito saborosa, e as entradas tambem muito boas, adoro o queijinho. Recomendo e sempre que passar por Beja vou la almocar de certeza! Parabens e continuacao de sucesso",66,positive,agosto,2019
4237,"Foi a regressar do Algarve que decidi fazer uma paragem em Beja para almocar. Uma rapida consulta bo trip advisor direcionou-me logo para este restaurante e ainda bem que assim foi! Eu e a minha mulher comemos uma grelhada mista, com varios cortes de carne Dono esforcado, boa carne, mas pouco staff para levantar mesas, atender os clientes. Fui la no meu dia de anos e sai sem comer sobremesa e beber cafe, pessoas que chegaram depois foi lhes levantada a mesa, foram servidas antes. O produto pode ser muito Visita  em almoco  de trabalho... qualidade muito  boa ... a grelhada e entrecosto  xe porco preto ... gostei bastante voltarei",66,positive,agosto,2019
4238,"Pedimos a grelhada mista de porco preto e estava divinal. Ja tinhamos provado em varios restaurantes alentejanos mas este foi, sem duvida, o melhor porco preto que ja provamos. Vinha acompanhado por umas amigas de espargos que tambem estavam muito saborosas. Ficamos com muita vontade Ambiente muito bom. Comida muito boa, honestidade no atendimento. Simpatia ao extremo. Porcao na medida certa. Pedido nao tarda na cozinha.",66,positive,agosto,2019
4239,"Restaurante onde fomos pela primeira vez e nos sentimos como clientes habituais. Voltaremos pela grelhada mista, pelas migas de espargos, pela mousse de amendoim e pela simpatia! So e pena ser longe do Porto :)",66,positive,agosto,2019
4240,"Paragem obrigatoria no Dom Dinis para apreciar a grelhada mista, migas de espargos, azeite e alho. A mousse de amendoim a finalizar ... Sublime ! Voltaremos e recomendamos. Acresce ainda a vista para o castelo e a simpatia e eficiencia do staff. Nota maxima !",66,positive,agosto,2019
4241,"Na nossa visita so tenho a dizer maravilhas do atendimento. Tudo que comemos foi aconselhado e estava divinal. Muito bom vinho e excelentes pratos, nomeadamente a picanha e os secretos de porco preto.",66,positive,julho,2019
4242,"O espaco poderia ser melhor. Mesas pequenas, muito ruido, servico um pouco confuso mas muito simpatico. Carne excelente. Vale a pena a visita!",66,positive,agosto,2019
4243,"Jantar de familia. Comemos e bebemos muito bem. Fomos muito bem recebidos e o ambiente estava muito bom. Aconselho vivamente para quem gosta de comer bem Desde as entradas, passando pelo comer, o vinho,  o atendimento... e tudo um espetaculo! As sobremesas sao divinais(recomendo doce de amendoim) Paragem obrigatoria",66,positive,agosto,2019
4244,"Vivo em Beja e e um dos restaurantes que frequento. Excelente comida, recomendo acima de tudo os grelhados e os pratos de porco preto",66,positive,julho,2019
4245,Tudo no restaurante foi muito bom. Primeiro entre todos o Sr Mario e o filho Leandro. Obrigado pela excelente experiencia. O vinho da casa e espetacular assim como o bacalhau. Vao a vontade e nao se vao arrepender.,66,positive,julho,2019
4246,"Restaurante tipico com produtos de qualidade. Grelhada de carne mista muito boa, migas  com espargos e migas de alho e azeite saborosas. Farofias muito boas. Servico excelente. Recomendo!!!",66,positive,julho,2019
4247,"Restaurante extremamente acolhedor e muito bem localizado em frente ao castelo. Staff extremamente atencioso e simpatico, bem como a comida servida em quantidades generosas e com o sabor ao real Alentejo. Recomendo vivamente a visita a este pedaco da alma Lusitana.",66,positive,agosto,2018
4248,"Pelo que tive oportunidade de ver boas avaliacoes do Dom Dinis e algo que nao falta, pelo que so me resta confirmar a impressao geral. O Sr. Mario Fonseca e uma daquelas pessoas que nasceu para o que faz, pelo que me deixei guiar por Num canto de Beja bem junto ao castelo fica um restaurante onde nos deliciamos com um pijaminha, carne bem grelhada e suculenta, as migas de espargos sao deliciosas. E a sangria fresquinha numa noite quente de Verao. A simpatia de quem nos serve e de O melhor restaurante de sempre. Muito simpaticos, exellente atendimento, e a comida e uma maravilha. O senhor Mario e uma maquina. Ver para crer!!! Restaurante 5 estrelas!!",66,positive,junho,2019
4249,Excelente surpresa! A qualidade da comida e do amavel servico fazem-nos regressar sem duvida alguma! Muito bom.,66,positive,junho,2019
4250,Excelente refeicao Carne de porco preto de qualidade Staff super simpatico Recomendo vivamente e iremos voltar,66,positive,junho,2019
4251,"Ligamos para o restaurante a tarde a reservar mesa, quando chegamos tinhamos a mesa a nossa disposicao, sem contratempos. O dono do restaurante e o seu staff super simpatico. A comida e optima. O bife do lombo de novilho estava divinal, fica na memoria! Iremos Boa carne, embora um pouco passada de mais! Bom vinho da casa! Bom brigadeiro! Boas migas! Preco demasiado elevado, nao deixa de ser carne grelhada! Inflacionado!",66,positive,junho,2019
4252,"Comida maravilhosa emocionalmente confecionada, atendimento fantastico com um espaco acolhedor. Voltaremos de certeza!",66,positive,junho,2019
4253,Um restaurante agradavel de grelhados de porco preto. Nada de extraordinario. 30 2 pessoas sem sobremesa e sem entradas.,66,positive,junho,2019
4254,"Grelhada de porco preto exelente, optimo atendimento do dono e do staff, sem duvida um restaurante a regressar na proxima visita a Beja.",66,positive,junho,2019
4255,"Excelente! Desde acomida ao atendimento,tudo 5*. Otima relacao qualidade/preco. Certamente o melhor restaurante de Beja.",66,positive,junho,2019
4256,Bom restaurante com espaco acolhedor. Sugestao muito boa. Grelhado de porco preto e bife do vazio. Estavam ambos os pratos muito bons. As migas sao do melhor que ha.,66,positive,maio,2019
4257,"Adorei a ida ao restaurante,onde o dono e os funcionarios sao excelentes no atendimendimento e na simpatia.Comida 10 estrelas, da melhor qualidade, fica sempre a vontade de la voltar.Melhor restaurante de Beja",66,positive,maio,2019
4258,Recomendo! Qualidade e Simpatia. O Sr Mario Fonseca e um Excelente Profissional. Vale a pena parar quando se passar em Beja.,66,positive,maio,2019
4259,Restaurante com boa comida e bom servico sempre o que se pretende quando vamos comer fora. Boa carne e boa grelha. Simpatia 5 estrelas.,66,positive,abril,2019
4260,Grelhada boa.  Staff simpatico. Localizacao junto ao castelo.  Preco correcto para a qualidade da comida.  Tipico alentejano na decoracao.,66,positive,abril,2019
4261,"Restaurante mesmo junto ao castelo,quase passa despercebido. Excelente grelhada mista com espargos,preco em conta para a qualidade da comida , empregados super simpaticos. Atencao o restaurante so abre as 20:00H .",66,positive,abril,2019
4262,"Restaurante com entrada muito discreta... Mas ao entrarmos deparamo-nos com um restaurante especializado em grelhados! Comida excepcional e atendimento muito bom. Precos um bocadinho altos, mas como se costuma dizer, a qualidade paga-se. Aconselho vivamente Centro de Beja, um restaurante super agradavel com comida saborosa as migas sao das melhores que ja comi. Carta de vinhos boa, sobremesas extraordinarias com destaque para a mousse de amendoim. No entanto restaurante algo movimentado e compreensivel dada a qualidade da comida.",66,positive,abril,2019
4263,"Grelhada mista de porco preto que e acompanhada pelas quatro melhores partes do porco preto que por sua vez e mais do que saborosa a carne!! (MIGAS) As melhores migas que alguma vez provei como acompanhamento. Estou de passagem e este restaurante Dom Dinis ficou Ao voltar de ferias, sabendo que iamos passar por Beja, reservamos mesa. As boas avaliacoes fizeram-nos criar expetativas muito altas que nao foram correspondidas de todo. As entradas de queijo e salpicao estavam razoaveis, nada transcendente. Como pratos principais comemos um bacalhau assado  que definitivamente Restaurante muito bom mesmo. Recomendado. Comida tipica alentejana com boa qualidade de produtos e farta em quantidade. Muito bem confeccionada. Bom servico e bom ambiente. Para nao se falar do staff sempre simpatico e cordeal. Vale bem a pena a visita. Para repetir sempre que Fantastico!! Staff super atencioso e simpatico, comida muito bem confeccionada e saborosa. O responsavel Sr. Mario foi simplesmente espetacular!!! A voltar! Sem duvida o melhor sitio para comer em Beja.",66,positive,abril,2019
4264,"A comida e maravilhosa, doses bem servidas e bem confeccionadas. Tudo optimo. Staff muito simpatico e atencioso. Melhor sitio para comer em Beja.",66,positive,abril,2019
4265,"Belo jantar! Comida tradicional alentejana muito boa! Secretos e batatas fritas fantasticas! Migas de espargos muito bem feitas, que fazem lembrar a comida da avo! Embora tendo uma vasta escolha de vinhos, optamos pela sangria que estava fantastica. Todos muito simpaticos!",66,positive,abril,2019
4266,"Restaurante com muito atendimento, em relacao a qualidade preco muito bom , especialidades carne de porco preto grelhada migas. Estava tudo muito bom",66,positive,marco,2019
4267,Entradas de enchidos e queijos saborosos. Grelhados no ponto e bem temperados sem exagero. A comida mantem o sabor tradicional alentejano mas com um toque de modernidade na apresentacao. A saida no D. Dinis e concerteza de barriga cheia e com muita simpatia de toda Soberbamente soberbo!! Excelente comida excelente anfitriao parabens Mario  merecem todo o merito que tem!!,66,positive,fevereiro,2019
4268,"De ferias no Alentejo fui pesquisar restaurantes e este foi o meu eleito! As expectativas sao sempre enormes e hoje estavam a altura! As entradas sao um belo cartao de visita para o que vira a seguir! Deste os queijos aos enchidos tudo invade a Para quem procura gastronomia tipica alentejana, simpatia e qualidade nos produtos desde as entradas as sobremesas, e local de paragem obrigatoria em Beja. Nao desespere se tiver de esperar por mesa, vale muito a pena!",66,positive,fevereiro,2019
4269,"Comida muito boa, bem confeccionada!O gerente e muito simpatico e o funcionario que nos serviu tambem e muito profissional! E para voltar! Recomendo!!",66,positive,marco,2019
4270,"Um restaurante tipico do Baixo Alentejo, onde o porco preto e a vitela  tomam  a nota principal. Acompanhados com as tipicas migas de espargos ou alho.  Falta fruta para cortar a gordura natural das carnes. O atendimento e simpatico.",66,positive,marco,2019
4271,"Ambiente familiar, com pratos de muito boa qualidade. Staff jovem e simpatico com atendimento muito rapido. E pena ser um espaco pequeno, enquanto se almoca ou janta nota-se a quantidade de pessoas que entra no restaurante e nao consegue mesa. E aconselhavel fazer marcacao. Dos Necessario Reserva. Restaurante pequeno. Pratos regionais com qualidade.Boa relacao preco/qualidade. Bom servico,",66,positive,marco,2019
4272,"Recomendo atendimento muito rapido, a comida e muito boa os grelhados sao muito bons, 5 estrelas. Sitio a repetir.",66,positive,marco,2019
4273,O atendimento e bom e a comida e de qualidade. Pedimos grelhados mistos para dois. Adorei o paladar da carne. Boa e sucolenta. Vem acompanhada com 2 tipos de acorda alentejana deliciosas. Podem ir a confianca.,66,positive,marco,2019
4274,Restaurante tipico com atendimento muito familiar e proximo do cliente. Comida com elevada qualidade e bem guarnecida. Comemos Lagarto grelhado e lombo de bacalhau. Muito muito bom. Para repetir na proxima visita.,66,positive,janeiro,2019
4275,Fomos na 1ra noite a este restaurante influenciados pela votacao do Tripadvisor e ficamos bastante agradados com toda a experiencia. Uma semana depois e para jantar de despedida desta bela cidade decidimos repetir e confirmamos que de facto e o melhor restaurante de Beja. Atendimento Em viagem para Minas de Sao Domingos paramos para almocar em Beja no restaurante D. Dinis.. Ficamos muito surpreendidos pela qualidade  de preco e comida deliciosa em conjunto de simpatia e o bem receber as pessoas.. Aconselhamos em todos os aspetos.,66,positive,fevereiro,2019
4276,"Chegamos perto da hora de abertura e felizmente ainda estava vazio digo felizmente pois passado uns 40min estava completamente cheio (aconselho a reserva). Fica localizado no centro de Beja em frente ao castelo. O restaurante conta com uma decoracao simples e tradicional e simpatia por Chegamos cedo e nao reservamos, mas conseguimos ter uma mesinha para jantar. O jantar foi otimo, com Lagartos e um Bife do Lombo. Recomendo para quem procura um bom restaurante no centro de Beja.",66,positive,fevereiro,2019
4277,"Fiz a reserva com antecedencia e quando cheguei, apesar de cheio, nao demorou a preparar a mesa. Os grelhados estavam bons e o acompanhamento com migas de espargos e batatas fritas estava excelente. A sangria de espumante e frutos vermelhos estava tambem muito boa, assim Uma refeicao maravilhosa. Carne maravilhosa e de grande qualidade,  grelhada no ponto. Grande orgulho de no meu alentejo existir a qualidade de produtos e pessoas que apreciei. Continuem com a vossa simpatia e ate breve pois voltarei com certeza.",66,positive,fevereiro,2019
4278,"Fantastico, melhor carne que ja comi. Bife de Vaca, mista de porco, Migas de espargos do melhor. Pure de maca a acompanhar. Servico e simpatia 5 estrelas. Obrigado.",66,positive,fevereiro,2019
4279,"Um lugar recomendado se aprecia uma boa peca de carne grelhada. (Contudo, existem outras opcoes na ementa.) O acompanhamento e constituido por batatas fritas caseiras e migas de alho e de espargos: tudo delicioso. Diversidade de sobremesas. Adoramos o cheesecake. Atencao: o restaurante nao e Vi este restaurante como sendo o melhor em Beja, na realidade fiquei desapontado. Nao passa de carnes grelhadas e migas. O patrao trabalha junto mas existe muito stress.",66,positive,dezembro,2018
4280,"Recomendo.. Sitio muito acolhedor!boa comida, queijos, enchidos, migas e bom vinho!! Simpatia nota 10.. Parabens ao dono!! Voltarei la um dia Vou deixar a revelacao para o final desta avaliacao. Queijo bom, presunto muito bom, atendimento excelente. Vinho de pias muito razoavel (bom). Os secretos e as migas estavam excelentes  (vinhamos de Espanha ja com saudades da nossa comidinha...) A revelacao: comi as melhores batatas fritas Otimo queijo, otimo vinho, otima carne (de porco preto e de vaca), otimas migas, otima sobremesa e um dono com otimo sentido de humor e simpatia.",66,positive,fevereiro,2019
4281,"Excelente comida regional. Excelente pao, excelentes aperitivos, excelente comida. Mesmo comida tipicamente do Alentejo. O preco e bastante acessivel. Excelente irei voltar sem qualquer duvida.",66,positive,janeiro,2019
4282,Almoco no otimo restaurante de grelhados. Comemos costeleta de novilho excelente. Vem com otimo acompanhamentos. Pratos sao bem servidos e deliciosos. Otima sobremesa. Recomendo muito.,66,positive,dezembro,2018
4283,"Melhor restaurante de comida regional da cidade de Beja. Ambiente acolhedor, simpatia 5 estrelas, comida muito saborosa e excelente qualidade. Para quem se interessar por conhecer do melhor do Alentejo recomendo seriamente passar por la.  Relacao preco/ qualidade imbativel.  Vou voltar muitas vezes e recomendar Uma excelente escolha se pretende uma boa carne grelhada acompanhada de umas migas. Fomos para o piano e presas ibericas de porco preto uma delicia. O servico foi eficiente e a um preco convidativo. Recomendo.",66,positive,janeiro,2019
4284,Almoco de familia com um otimo atendimento. Nao obstante de ter decorrido juntamente com um grupo numeroso os empregados foram simpaticos eficientes.  A comida era otima; os grelhados vinham no ponto e os acompanhamentos eram deliciosos. Os unicos pontos menos positivos a apontar prendem-se com Muito bom desde as entradas a comida (pijaminha sem  calcinha) ate a simpatia do pessoal . A repetir.,66,positive,julho,2018
4285,"Comemos plumas de porco preto e vitela grelhada, acompanhadas de migas e um pure de maca delicioso. Devo dizer que toda a refeicao estava maravilhosa. E de repetir. De sobremesa optamos por mousse de chocolate e chessecake de frutos vermelhos. Ambos saborosissimos. O vinho da A equipa do Dom Dinis agradece a sua visita e o seu comentario, cara Marilene. Ficamos a aguardar a sua (nova) visita :) Com os melhores cumprimentos",66,positive,janeiro,2019
4286,Dia de semana e restaurante cheio. A mista de porco preto com migas estava divinal. 40 euros para dois. Podia ser mais leve,66,positive,janeiro,2019
